archetype,cluster_id,total_cost,node_count,cpu_utilization,memory_utilization,cpu_gap,memory_gap,cost_distribution,optimization_opportunities,optimization_maturity,team_experience,change_tolerance,success_probability,typical_issues,scaling_behavior,size_category,team_size,funding_stage,growth_rate_monthly,technical_debt_level,monitoring_maturity,change_frequency,optimization_priorities,budget_sensitivity,risk_tolerance,implementation_month,implementation_day_of_week,implementation_hour,complexity_factor,implementation_success,savings_accuracy,total_duration_minutes,commands_executed,commands_successful,commands_failed,customer_satisfaction,stability_period_clean,time_to_first_benefit,success_factors,post_optimization_improvements,failure_factors,rollbacks_performed,lessons_learned,compliance_requirements,change_approval_process,budget_cycle,process_maturity,automation_level,monitoring_sophistication,stakeholder_complexity,industry,regulatory_overhead,uptime_requirements,peak_hours,seasonal_pattern,customer_impact_sensitivity,performance_requirements,geographic_distribution,seasonal_multiplier,edge_case_type,documentation_quality,test_coverage,challenge_factors,cost_per_node,utilization_efficiency,waste_factor,optimization_score,complexity_risk_ratio,is_business_hours,is_weekend,predicted_success_prob,actual_success
healthcare_platform,cluster_42226,50590.93099797512,130.0,27.20158982849074,51.99516281362128,66.16509586775351,32.9907537258313,"{'compute_percentage': 37.52716032153883, 'storage_percentage': 33.31414588037794, 'networking_percentage': 24.57831726445162, 'control_plane_percentage': 4.580376533631609, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,7,4,21,0.34955792182075107,False,0.2596978881193736,444,8,6,2,1.7297501415905028,False,-1.0,,,['unexpected_dependencies'],2.0,"['Need better team training on optimization tools', 'Implement automated rollback procedures']",,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",retail,0.9507884883173465,extreme,single_region,0.8,,,,,389.1610076767317,0.39598376321056006,0.495779247967924,0.19966323087852011,0.5825965363679185,0,0,0.6,0
healthcare_platform,cluster_86062,47017.02834090289,148.0,38.83901084293658,61.31221487017022,63.4780133201997,39.273051723388875,"{'compute_percentage': 42.28547284583251, 'storage_percentage': 37.35826148567873, 'networking_percentage': 16.27481523423598, 'control_plane_percentage': 4.081450434252755, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,9,5,14,0.2735887968868739,False,0.13597853675221108,466,11,8,3,2.353692387854305,False,-1.0,,,"['unexpected_dependencies', 'inadequate_testing']",3.0,"['Improve monitoring and alerting during optimization', 'Need better stakeholder communication', 'Implement gradual rollout instead of big-bang approach']",,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",steady,0.615012927465336,extreme,single_region,1.0,,,,,317.6826239250195,0.5007561285655341,0.5137553252179429,0.24349000087947012,0.4559813281447898,1,0,0.6,0
gaming_platform,cluster_74993,8529.157633767796,88.0,49.29354986163397,53.94010673579576,45.97333050246354,38.5439890123019,"{'compute_percentage': 39.02066588421532, 'storage_percentage': 25.960549882691335, 'networking_percentage': 25.6717721249441, 'control_plane_percentage': 9.34701210814924, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,8,5,16,0.5817792588354486,True,0.7037790317261509,180,12,12,0,4.737612762707149,True,39.124624002811146,"['experienced_team', 'good_baseline_measurement', 'good_documentation']","{'cpu_utilization_improvement': 0.24729302723467572, 'memory_utilization_improvement': 0.07145590022273342, 'cost_reduction_achieved': 0.09473183669912534, 'performance_improvement': 0.12451118200431739, 'automation_score_improvement': 0.03295501524587835}",,,,,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",retail,0.5837519124106825,high,global,0.9,,,,,96.92224583827041,0.5161682829871487,0.42258659757382716,0.2980424845040851,0.8950450135929977,1,0,0.65,1
gaming_platform,cluster_18903,14737.296272108906,23.0,56.07942648367371,45.515903919398546,39.81051517439497,53.56580733875088,"{'compute_percentage': 42.839621018477644, 'storage_percentage': 19.943712929228514, 'networking_percentage': 23.620720446059778, 'control_plane_percentage': 13.59594560623405, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,12,1,14,0.44974167177350266,True,0.6,102,12,12,0,4.181876029995371,True,14.012223015109033,"['phased_rollout', 'comprehensive_monitoring', 'experienced_team', 'good_baseline_measurement']","{'cpu_utilization_improvement': 0.10136000473558843, 'memory_utilization_improvement': 0.09498979340286884, 'cost_reduction_achieved': 0.10189096238611779, 'performance_improvement': 0.13167242064651166, 'automation_score_improvement': 0.008547292563439012}",,,,,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",steady,0.5018201430672037,extreme,global,1.0,,,,,640.752011830822,0.5079766520153612,0.46688161256572924,0.2708116935766891,0.6919102642669271,1,0,0.65,1
healthcare_platform,cluster_47890,17619.526296195138,86.0,36.896141109496185,55.55215470641354,59.09823472923493,33.757123504696224,"{'compute_percentage': 47.062864844067626, 'storage_percentage': 22.764766211212464, 'networking_percentage': 27.123012543453918, 'control_plane_percentage': 3.049356401265972, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,1,4,4,0.12816116763256002,True,0.8157862946842676,121,16,16,0,3.962375872935878,True,15.325731775118937,"['adequate_testing', 'good_baseline_measurement', 'phased_rollout', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.2244562733190204, 'memory_utilization_improvement': 0.2250554213806119, 'cost_reduction_achieved': 0.11228337285109685, 'performance_improvement': 0.13758933031046158, 'automation_score_improvement': 0.1502555995159997}",,,,,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",retail,0.791403043650023,low,multi_region,0.8,,,,,204.8782127464551,0.4622414790795486,0.46427679116965576,0.24763348842698024,0.21360194605426672,0,0,0.6,1
healthcare_platform,cluster_47077,82782.01377023707,40.0,40.41536004522602,69.29693850274411,65.4230145249285,31.738493760592235,"{'compute_percentage': 38.63743897512597, 'storage_percentage': 29.932581372129874, 'networking_percentage': 29.237858775506737, 'control_plane_percentage': 2.192120877237437, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,11,3,14,0.4766962578523076,False,0.29012440899664294,595,9,4,5,1.1931417525818884,False,-1.0,,,['resource_contention'],1.0,"['Need better stakeholder communication', 'Improve monitoring and alerting during optimization']",,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",fitness,0.3610134486853708,medium,multi_region,1.1,,,,,2069.5503442559266,0.5485614927398507,0.4858075414276037,0.2820661826300475,0.7944937630871794,1,0,0.6,0
healthcare_platform,cluster_56352,131867.65872900528,133.0,85.09428027200475,94.87332907794017,53.37814642330229,25.803486999519052,"{'compute_percentage': 42.374663645594254, 'storage_percentage': 25.608864333341646, 'networking_percentage': 29.301747428352904, 'control_plane_percentage': 2.714724592711197, 'registry_percentage': 1, 'other_percentage': 1}",['resource_rightsizing'],basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,6,1,2,0.097905506476091,False,0.2604495917533019,720,8,7,1,1.8183587315553449,False,-1.0,,,['poor_monitoring'],2.0,"['Require more thorough dependency analysis', 'Implement automated rollback procedures', 'Require more comprehensive testing in staging environment']",,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",travel,0.5806595646554843,high,global,1.8,,,,,991.4861558571826,0.8998380467497246,0.3959081671141067,0.5435848149615032,0.16317584412681835,0,0,0.6,0
ecommerce_platform,cluster_22107,17113.91100012301,64.0,95.0,92.6335441431548,35.58427431030786,33.567271205102344,"{'compute_percentage': 43.441688619736766, 'storage_percentage': 25.559293903401624, 'networking_percentage': 25.181738916307822, 'control_plane_percentage': 5.8172785605538015, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,6,4,12,0.3527026634996894,True,0.6508964087535173,83,15,14,1,4.342048497614516,True,20.90341066475292,"['thorough_preparation', 'stakeholder_buy_in', 'experienced_team', 'maintenance_window_used']","{'cpu_utilization_improvement': 0.2534393419359644, 'memory_utilization_improvement': 0.16575862813683037, 'cost_reduction_achieved': 0.17962851603009491, 'performance_improvement': 0.05455307139594287, 'automation_score_improvement': 0.1782774874062975}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",travel,0.32132609038505405,high,multi_region,1.8,,,,,267.40485937692205,0.9381677207157739,0.34575772757705103,0.6137889815149464,0.4408783293746117,1,0,0.8,1
gaming_platform,cluster_53791,26567.07649168137,72.0,47.024949464315604,77.96020158430906,61.55143226360451,39.05987605887307,"{'compute_percentage': 48.41018366762203, 'storage_percentage': 17.67471919656517, 'networking_percentage': 28.740841877566353, 'control_plane_percentage': 5.174255258246439, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,12,3,11,0.1821610395640611,True,0.9740893913557546,61,9,8,1,4.4351199537810615,True,22.712785781751453,"['comprehensive_monitoring', 'experienced_team', 'good_documentation']","{'cpu_utilization_improvement': 0.16714268617208747, 'memory_utilization_improvement': 0.0638128701461193, 'cost_reduction_achieved': 0.1881646484525456, 'performance_improvement': 0.12572895487529148, 'automation_score_improvement': 0.1341441509487608}",,,,,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",travel,0.16346425616463253,low,single_region,1.2,,,,,368.9871734955746,0.6249257552431233,0.5030565416123879,0.3105527660460081,0.2802477531754786,1,0,0.65,1
ecommerce_platform,cluster_46673,84376.59486470505,43.0,93.47954616064222,95.0,39.95714545876089,56.12640137701709,"{'compute_percentage': 39.66304122676426, 'storage_percentage': 29.585531450074832, 'networking_percentage': 25.066100660163293, 'control_plane_percentage': 5.685326662997622, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,1,1,14,0.98201566023537,False,0.28787800478148035,309,7,5,2,2.661150795188201,False,-1.0,,,"['resource_contention', 'business_hours_implementation', 'inadequate_testing']",3.0,"['Require more comprehensive testing in staging environment', 'Implement gradual rollout instead of big-bang approach', 'Need better baseline measurement before optimization', 'Require more thorough dependency analysis']",,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",tax_software,0.725711533089172,extreme,multi_region,3.0,,,,,1962.246392202443,0.942397730803211,0.4804177341788899,0.48965314827540496,1.2275195752942125,1,0,0.8,0
ecommerce_platform,cluster_30464,27487.250427640054,25.0,50.30132678268446,56.69040069068589,54.93706016573721,51.992076352471315,"{'compute_percentage': 47.07493760519269, 'storage_percentage': 26.6961234041677, 'networking_percentage': 20.726557814560277, 'control_plane_percentage': 5.502381176079343, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,5,5,13,0.3178772859009283,True,0.989949298423806,83,6,6,0,4.52805325951296,True,23.18741335224636,"['rollback_plan_ready', 'comprehensive_monitoring', 'good_documentation', 'phased_rollout', 'thorough_preparation']","{'cpu_utilization_improvement': 0.21751789660091947, 'memory_utilization_improvement': 0.23957938662436662, 'cost_reduction_achieved': 0.1561253904889412, 'performance_improvement': 0.08457947908263017, 'automation_score_improvement': 0.03939003007322845}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",fitness,0.43977838448617973,extreme,global,1.1,,,,,1099.4900171056022,0.5349586373668518,0.5346456825910426,0.24894531153387728,0.39734660737616034,1,0,0.8,1
gaming_platform,cluster_58381,19126.754758555162,78.0,59.108882313254234,73.21394603556455,49.53583687104574,42.11732352466663,"{'compute_percentage': 50.768233540084665, 'storage_percentage': 21.169386513904882, 'networking_percentage': 22.351008325495048, 'control_plane_percentage': 5.711371620515418, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,3,3,14,0.4284987037393884,False,0.49536146581421153,117,8,5,3,1.0560686445683878,False,-1.0,,,['missing_rollback_plan'],1.0,"['Implement automated rollback procedures', 'Implement gradual rollout instead of big-bang approach', 'Need better baseline measurement before optimization']",,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",fitness,0.21415505250429231,extreme,global,1.2,,,,,245.21480459686106,0.6616141417440938,0.45826580197856187,0.35841900647737873,0.6592287749836745,1,0,0.65,0
media_streaming,cluster_32752,51454.40454002495,290.0,76.14383146080544,74.63384555498666,15.739670490793372,13.972091250641654,"{'compute_percentage': 42.33920846326996, 'storage_percentage': 32.89536277297601, 'networking_percentage': 22.76912194681156, 'control_plane_percentage': 1.9963068169424794, 'registry_percentage': 1, 'other_percentage': 1}",[],advanced,senior,medium,0.75,"['bandwidth_costs', 'cache_optimization', 'global_distribution']",content_driven,large,,,,,,,,,,8,3,16,0.38884667155384806,True,0.8796771002521678,227,11,10,1,4.907429910699382,True,65.45830426007501,"['experienced_team', 'rollback_plan_ready']","{'cpu_utilization_improvement': 0.2295990299050225, 'memory_utilization_improvement': 0.19749185054901813, 'cost_reduction_achieved': 0.14868438119431202, 'performance_improvement': 0.08166245436212201, 'automation_score_improvement': 0.24721323483548102}",,,,,,,,,,,media,0.15,0.98,"[19, 20, 21, 22]",fitness,0.9186398255849394,extreme,single_region,0.9,,,,,177.42898117249985,0.7538883850789605,0.14855880870717514,0.641891624693454,0.518462228738464,1,0,0.75,1
iot_platform,cluster_57626,7258.693385735387,55.0,31.897692177581902,19.04939208719094,46.740509220476554,63.91668572174718,"{'compute_percentage': 50.59941491867791, 'storage_percentage': 25.747629806639505, 'networking_percentage': 15.99262393142348, 'control_plane_percentage': 7.660331343259115, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.7,"['message_processing', 'device_scaling', 'data_ingestion']",device_count_driven,medium,,,,,,,,,,10,7,6,0.34344438006737765,True,0.7935087998779504,59,10,9,1,2.1657835065674638,True,54.46783423566582,"['maintenance_window_used', 'good_baseline_measurement']","{'cpu_utilization_improvement': 0.08224622779447344, 'memory_utilization_improvement': 0.14908111853774658, 'cost_reduction_achieved': 0.12032744754939267, 'performance_improvement': 0.04498649037430354, 'automation_score_improvement': 0.1203068730882772}",,,,,,,,,,,iot,0.1,0.95,"[9, 10, 11, 14, 15, 16]",tax_software,0.3130528833118,low,global,0.6,,,,,131.97624337700702,0.2547354213238642,0.5532859747111186,0.11379388544324251,0.4906348286676824,0,1,0.7,1
ecommerce_platform,cluster_60449,9851.087665345685,65.0,35.73166240810064,47.42872270828143,46.346719308646115,32.957043311863586,"{'compute_percentage': 52.81494718737578, 'storage_percentage': 18.807224638834636, 'networking_percentage': 21.996012919919597, 'control_plane_percentage': 6.3818152538699895, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,2,2,1,0.9220115401025193,False,0.2902340118146392,295,10,7,3,1.3240800600697313,False,-1.0,,,['time_pressure'],2.0,"['Need better team training on optimization tools', 'Need better stakeholder communication', 'Improve monitoring and alerting during optimization', 'Implement gradual rollout instead of big-bang approach']",,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",retail,0.336483756467454,extreme,single_region,0.7,,,,,151.5551948514721,0.4158019255819103,0.3965188131025485,0.250928639564417,1.152514425128149,0,0,0.8,0
healthcare_platform,cluster_65845,16900.89677431809,66.0,10.954602989245998,20.893004746687872,57.50158828230021,33.3321528624526,"{'compute_percentage': 33.03460873867567, 'storage_percentage': 31.59932542194271, 'networking_percentage': 30.167271069965253, 'control_plane_percentage': 5.19879476941639, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,6,3,5,0.2946948940919095,False,0.025640550079921977,720,7,6,1,2.5385203561040837,False,-1.0,,,"['stakeholder_resistance', 'inadequate_testing']",2.0,"['Implement automated rollback procedures', 'Need better stakeholder communication', 'Require more thorough dependency analysis', 'Improve monitoring and alerting during optimization']",,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",tax_software,0.8342257181095252,medium,multi_region,0.3,,,,,256.0741935502741,0.15923803867966935,0.4541687057237641,0.08691710475053323,0.4911581568198492,0,0,0.6,0
